LOJA;DATA;SKU;QTD_ANTIGA;QTDE_AJUSTE;TIPO_AJUSTE
212;19/02/2025;999999992217224;2;1;AJUSTE CONTAGEM ENTRADA
128;07/01/2025;999999992536329;5;1;AJUSTE CONTAGEM SAIDA
212;19/02/2025;999999992217224;3;1;AJUSTE CONTAGEM ENTRADA
299;06/06/2025;999999992536330;2;2;SA?DA DO ESTOQUE
212;19/02/2025;999999992217224;0;1;AJUSTE CONTAGEM ENTRADA
042;01/04/2025;999999992536330;1;1;AJUSTE CONTAGEM SAIDA
299;06/06/2025;999999992536331;1;1;SA?DA DO ESTOQUE
299;06/06/2025;999999992536332;1;1;SA?DA DO ESTOQUE
212;19/02/2025;999999992217225;11;1;AJUSTE CONTAGEM ENTRADA
203;16/06/2025;999999992536333;0;1;ENTRADA NO ESTOQUE
299;06/06/2025;999999992536334;1;1;SA?DA DO ESTOQUE
076;20/05/2025;999999992536335;4;1;SA?DA DO ESTOQUE
076;28/05/2025;999999992536335;3;1;SA?DA DO ESTOQUE
203;02/05/2025;999999992536336;1;1;AJUSTE CONTAGEM SAIDA
203;16/06/2025;999999992536336;0;1;ENTRADA NO ESTOQUE
299;06/06/2025;999999992536337;1;1;SA?DA DO ESTOQUE
212;19/02/2025;999999992217225;9;1;AJUSTE CONTAGEM ENTRADA
076;28/05/2025;999999992536337;3;1;SA?DA DO ESTOQUE
212;19/02/2025;999999992217225;10;1;AJUSTE CONTAGEM ENTRADA
034;21/01/2025;999999992536337;2;1;SA?DA DO ESTOQUE
299;06/06/2025;999999992536338;2;2;SA?DA DO ESTOQUE
203;19/02/2025;999999992217693;-2;1;AJUSTE CONTAGEM ENTRADA
034;21/01/2025;999999992536338;1;1;ENTRADA NO ESTOQUE
299;06/06/2025;999999992536339;1;1;SA?DA DO ESTOQUE
203;19/02/2025;999999992234451;-1;1;AJUSTE CONTAGEM ENTRADA
076;20/05/2025;999999992536339;5;2;SA?DA DO ESTOQUE
024;07/04/2025;999999992536339;5;1;AJUSTE CONTAGEM SAIDA
299;06/06/2025;999999992536340;2;2;SA?DA DO ESTOQUE
299;06/06/2025;999999992536341;2;1;SA?DA DO ESTOQUE
203;19/02/2025;999999992239998;0;1;AJUSTE CONTAGEM ENTRADA
003;17/03/2025;999999992536341;2;1;AJUSTE CONTAGEM SAIDA
062;19/02/2025;999999992276764;0;1;AJUSTE CONTAGEM ENTRADA
032;15/01/2025;999999992536342;2;1;AJUSTE CONTAGEM SAIDA
076;20/05/2025;999999992536343;4;1;SA?DA DO ESTOQUE
076;28/05/2025;999999992536343;3;1;SA?DA DO ESTOQUE
032;13/01/2025;999999992536343;1;1;AJUSTE CONTAGEM SAIDA
203;19/02/2025;999999992277481;-1;1;AJUSTE CONTAGEM ENTRADA
299;06/06/2025;999999992536344;4;4;SA?DA DO ESTOQUE
299;06/06/2025;999999992536345;2;2;SA?DA DO ESTOQUE
299;06/06/2025;999999992536346;2;1;SA?DA DO ESTOQUE
299;06/06/2025;999999992536352;1;1;SA?DA DO ESTOQUE
062;12/06/2025;999999992536352;-1;1;ENTRADA NO ESTOQUE
299;06/06/2025;999999992536353;1;1;SA?DA DO ESTOQUE
203;19/02/2025;999999992298989;0;1;AJUSTE CONTAGEM ENTRADA
299;06/06/2025;999999992536358;2;2;SA?DA DO ESTOQUE
299;06/06/2025;999999992536359;1;1;SA?DA DO ESTOQUE
203;02/05/2025;999999992536359;1;1;AJUSTE CONTAGEM SAIDA
203;16/06/2025;999999992536359;0;1;ENTRADA NO ESTOQUE
044;29/03/2025;999999992536359;2;1;AJUSTE CONTAGEM SAIDA
128;03/02/2025;999999992536359;1;1;AJUSTE CONTAGEM SAIDA
299;06/06/2025;999999992536360;2;2;SA?DA DO ESTOQUE
039;06/06/2025;999999992536360;1;1;AJUSTE CONTAGEM SAIDA
203;02/05/2025;999999992536360;1;1;AJUSTE CONTAGEM SAIDA
203;16/06/2025;999999992536360;0;1;ENTRADA NO ESTOQUE
224;18/03/2025;999999992536360;1;1;SA?DA DO ESTOQUE
203;19/02/2025;999999992299018;2;1;AJUSTE CONTAGEM ENTRADA
203;19/02/2025;999999992299037;-1;1;AJUSTE CONTAGEM ENTRADA
224;22/01/2025;999999992536360;0;1;ENTRADA NO ESTOQUE
003;03/02/2025;999999992536361;1;1;AJUSTE CONTAGEM SAIDA
299;06/06/2025;999999992536363;2;2;SA?DA DO ESTOQUE
062;21/02/2025;999999992536369;4;2;AJUSTE CONTAGEM SAIDA
068;04/04/2025;999999992536369;1;1;AJUSTE CONTAGEM SAIDA
006;19/02/2025;999999992536369;2;1;SA?DA DO ESTOQUE
006;18/03/2025;999999992536369;1;1;ENTRADA NO ESTOQUE
203;19/02/2025;999999992303233;3;1;AJUSTE CONTAGEM ENTRADA
006;18/03/2025;999999992536370;0;1;ENTRADA NO ESTOQUE
006;19/02/2025;999999992536370;1;1;SA?DA DO ESTOQUE
218;18/02/2025;999999992536371;2;1;AJUSTE CONTAGEM SAIDA
001;19/02/2025;999999992312326;0;1;AJUSTE CONTAGEM ENTRADA
058;08/01/2025;999999992536463;0;1;ENTRADA NO ESTOQUE
004;17/02/2025;999999992536500;0;1;ENTRADA NO ESTOQUE
109;10/01/2025;999999992536540;0;1;ENTRADA NO ESTOQUE
221;11/04/2025;999999992536544;1;1;ENTRADA NO ESTOQUE
221;11/04/2025;999999992536545;1;1;ENTRADA NO ESTOQUE
024;19/02/2025;999999992315880;1;1;AJUSTE CONTAGEM ENTRADA
122;17/05/2025;999999992536570;1;1;AJUSTE CONTAGEM SAIDA
007;19/02/2025;999999992320362;14;5;AJUSTE CONTAGEM ENTRADA
020;17/05/2025;999999992536573;1;1;AJUSTE CONTAGEM SAIDA
122;19/02/2025;999999992320370;5;1;AJUSTE CONTAGEM ENTRADA
301;05/06/2025;999999992536624;2;2;AJUSTE CONTAGEM SAIDA
301;05/06/2025;999999992536625;2;2;AJUSTE CONTAGEM SAIDA
301;05/06/2025;999999992536626;2;2;AJUSTE CONTAGEM SAIDA
113;19/02/2025;999999992327939;0;1;AJUSTE CONTAGEM ENTRADA
356;19/02/2025;999999992342747;-1;1;AJUSTE CONTAGEM ENTRADA
415;19/02/2025;999999992343405;1;1;AJUSTE CONTAGEM ENTRADA
413;19/02/2025;999999992364402;0;1;AJUSTE CONTAGEM ENTRADA
063;16/01/2025;999999992536641;1;1;AJUSTE CONTAGEM SAIDA
413;19/02/2025;999999992422694;-1;1;AJUSTE CONTAGEM ENTRADA
062;30/01/2025;999999992536671;1;1;AJUSTE CONTAGEM SAIDA
413;19/02/2025;999999992432108;0;1;AJUSTE CONTAGEM ENTRADA
026;13/01/2025;999999992536673;0;1;ENTRADA NO ESTOQUE
317;19/02/2025;999999992436345;1;1;AJUSTE CONTAGEM ENTRADA
333;26/03/2025;999999992536683;0;1;ENTRADA NO ESTOQUE
034;14/03/2025;999999992536812;1;1;ENTRADA NO ESTOQUE
124;22/04/2025;999999992536821;0;1;ENTRADA NO ESTOQUE
124;28/01/2025;999999992536821;1;1;AJUSTE CONTAGEM SAIDA
026;19/02/2025;999999992439002;0;1;AJUSTE CONTAGEM ENTRADA
001;17/04/2025;999999992536833;0;1;ENTRADA NO ESTOQUE
001;21/01/2025;999999992536833;1;1;AJUSTE CONTAGEM SAIDA
226;09/01/2025;999999992536838;1;1;AJUSTE CONTAGEM SAIDA
024;19/02/2025;999999992446665;1;1;AJUSTE CONTAGEM ENTRADA
413;19/02/2025;999999992447924;0;1;AJUSTE CONTAGEM ENTRADA
001;26/05/2025;999999992536840;0;1;ENTRADA NO ESTOQUE
226;06/01/2025;999999992536840;1;1;AJUSTE CONTAGEM SAIDA
006;19/02/2025;999999992460368;3;1;AJUSTE CONTAGEM ENTRADA
318;13/01/2025;999999992536871;-1;1;ENTRADA NO ESTOQUE
212;18/03/2025;999999992536886;0;1;ENTRADA NO ESTOQUE
026;19/02/2025;999999992460695;0;1;AJUSTE CONTAGEM ENTRADA
415;19/02/2025;999999992461750;0;1;AJUSTE CONTAGEM ENTRADA
367;20/02/2025;999999992536931;1;1;AJUSTE CONTAGEM SAIDA
062;21/02/2025;999999992536937;2;1;SA?DA DO ESTOQUE
062;24/04/2025;999999992536937;1;1;ENTRADA NO ESTOQUE
346;05/03/2025;999999992536968;1;1;AJUSTE CONTAGEM SAIDA
062;19/02/2025;999999992477500;-1;1;AJUSTE CONTAGEM ENTRADA
333;26/03/2025;999999992536981;0;1;ENTRADA NO ESTOQUE
318;13/01/2025;999999992536981;1;1;ENTRADA NO ESTOQUE
339;24/02/2025;999999992536995;-1;1;ENTRADA NO ESTOQUE
347;29/04/2025;999999992536999;0;1;ENTRADA NO ESTOQUE
351;21/03/2025;999999992537016;0;1;ENTRADA NO ESTOQUE
318;27/02/2025;999999992537087;1;1;ENTRADA NO ESTOQUE
423;19/05/2025;999999992537103;2;1;SA?DA DO ESTOQUE
424;17/02/2025;999999992537105;0;1;ENTRADA NO ESTOQUE
326;22/01/2025;999999992537107;1;1;AJUSTE CONTAGEM SAIDA
421;08/04/2025;999999992537108;0;1;ENTRADA NO ESTOQUE
355;25/04/2025;999999992537111;1;1;AJUSTE CONTAGEM SAIDA
326;11/01/2025;999999992537113;1;1;AJUSTE CONTAGEM SAIDA
203;19/02/2025;999999992483889;2;1;AJUSTE CONTAGEM ENTRADA
203;19/02/2025;999999992483904;6;1;AJUSTE CONTAGEM ENTRADA
424;17/02/2025;999999992537115;0;1;ENTRADA NO ESTOQUE
318;26/02/2025;999999992537132;1;1;AJUSTE CONTAGEM SAIDA
203;19/02/2025;999999992483914;0;1;AJUSTE CONTAGEM ENTRADA
039;19/02/2025;999999992485795;0;1;AJUSTE CONTAGEM ENTRADA
323;19/02/2025;999999992486569;0;1;AJUSTE CONTAGEM ENTRADA
039;19/02/2025;999999992487416;0;1;AJUSTE CONTAGEM ENTRADA
113;19/02/2025;999999992488155;-1;1;AJUSTE CONTAGEM ENTRADA
318;26/02/2025;999999992537138;1;1;AJUSTE CONTAGEM SAIDA
318;10/01/2025;999999992537138;2;1;AJUSTE CONTAGEM SAIDA
326;22/01/2025;999999992537160;2;1;AJUSTE CONTAGEM SAIDA
351;21/03/2025;999999992537183;0;1;ENTRADA NO ESTOQUE
319;13/05/2025;999999992537184;3;1;AJUSTE CONTAGEM SAIDA
037;03/03/2025;999999992537198;1;1;AJUSTE CONTAGEM SAIDA
432;19/02/2025;999999992494348;-1;1;AJUSTE CONTAGEM ENTRADA
432;19/02/2025;999999992494375;5;1;AJUSTE CONTAGEM ENTRADA
413;27/05/2025;999999992537219;0;1;ENTRADA NO ESTOQUE
367;25/04/2025;999999992537219;1;1;AJUSTE CONTAGEM SAIDA
432;19/02/2025;999999992494643;-1;1;AJUSTE CONTAGEM ENTRADA
404;04/02/2025;999999992537225;3;1;AJUSTE CONTAGEM SAIDA
404;23/05/2025;999999992537227;1;1;AJUSTE CONTAGEM SAIDA
415;19/02/2025;999999992497187;1;1;AJUSTE CONTAGEM ENTRADA
404;26/02/2025;999999992537227;1;1;ENTRADA NO ESTOQUE
413;19/02/2025;999999992498785;0;1;AJUSTE CONTAGEM ENTRADA
004;20/01/2025;999999992537236;1;1;AJUSTE CONTAGEM SAIDA
001;19/02/2025;999999992500022;0;1;AJUSTE CONTAGEM ENTRADA
339;28/05/2025;999999992537283;0;1;ENTRADA NO ESTOQUE
062;19/02/2025;999999992500035;1;1;AJUSTE CONTAGEM ENTRADA
062;19/02/2025;999999992500040;0;1;AJUSTE CONTAGEM ENTRADA
318;10/01/2025;999999992537288;2;1;AJUSTE CONTAGEM SAIDA
349;19/02/2025;999999992513097;1;1;AJUSTE CONTAGEM ENTRADA
319;26/03/2025;999999992537291;2;1;ENTRADA NO ESTOQUE
415;19/02/2025;999999992521629;-1;1;AJUSTE CONTAGEM ENTRADA
318;10/01/2025;999999992537291;4;1;AJUSTE CONTAGEM SAIDA
318;27/02/2025;999999992537326;2;1;AJUSTE CONTAGEM SAIDA
367;19/02/2025;999999992523767;0;1;AJUSTE CONTAGEM ENTRADA
414;21/05/2025;999999992537332;2;1;AJUSTE CONTAGEM SAIDA
113;19/02/2025;999999992524223;0;1;AJUSTE CONTAGEM ENTRADA
318;13/01/2025;999999992537346;3;1;ENTRADA NO ESTOQUE
423;19/05/2025;999999992537350;1;1;SA?DA DO ESTOQUE
427;19/03/2025;999999992537350;2;1;AJUSTE CONTAGEM SAIDA
367;19/02/2025;999999992525234;0;1;AJUSTE CONTAGEM ENTRADA
427;24/03/2025;999999992537350;1;1;ENTRADA NO ESTOQUE
062;19/02/2025;999999992528206;0;1;AJUSTE CONTAGEM ENTRADA
427;13/03/2025;999999992537351;1;1;AJUSTE CONTAGEM SAIDA
436;20/05/2025;999999992537352;3;1;AJUSTE CONTAGEM SAIDA
005;19/02/2025;999999992530505;0;1;AJUSTE CONTAGEM ENTRADA
318;27/02/2025;999999992537354;1;1;AJUSTE CONTAGEM SAIDA
318;27/02/2025;999999992537356;2;1;AJUSTE CONTAGEM SAIDA
032;19/02/2025;999999992530527;0;1;AJUSTE CONTAGEM ENTRADA
323;19/02/2025;999999992533325;0;1;AJUSTE CONTAGEM ENTRADA
346;05/03/2025;999999992537358;2;1;AJUSTE CONTAGEM SAIDA
323;15/05/2025;999999992537362;2;1;AJUSTE CONTAGEM SAIDA
062;19/02/2025;999999992533436;0;1;AJUSTE CONTAGEM ENTRADA
339;06/03/2025;999999992537368;2;1;AJUSTE CONTAGEM SAIDA
022;19/02/2025;999999992533644;0;1;AJUSTE CONTAGEM ENTRADA
318;10/01/2025;999999992537373;1;1;AJUSTE CONTAGEM SAIDA
111;19/02/2025;999999992536360;0;1;AJUSTE CONTAGEM ENTRADA
413;19/02/2025;999999992539111;1;1;AJUSTE CONTAGEM ENTRADA
202;19/02/2025;999999992539978;0;1;AJUSTE CONTAGEM ENTRADA
359;13/05/2025;999999992537382;5;1;ENTRADA NO ESTOQUE
367;25/04/2025;999999992537382;2;1;AJUSTE CONTAGEM SAIDA
318;27/02/2025;999999992537382;10;1;AJUSTE CONTAGEM SAIDA
006;19/02/2025;999999992543207;-1;1;AJUSTE CONTAGEM ENTRADA
424;27/03/2025;999999992537423;3;1;AJUSTE CONTAGEM SAIDA
002;04/04/2025;999999992537431;4;1;AJUSTE CONTAGEM SAIDA
002;26/03/2025;999999992537431;3;1;AJUSTE CONTAGEM SAIDA
002;08/01/2025;999999992537431;4;1;AJUSTE CONTAGEM SAIDA
002;15/01/2025;999999992537431;4;1;AJUSTE CONTAGEM SAIDA
002;22/01/2025;999999992537431;4;1;AJUSTE CONTAGEM SAIDA
002;07/01/2025;999999992537431;4;1;AJUSTE CONTAGEM SAIDA
113;19/02/2025;999999992549239;0;1;AJUSTE CONTAGEM ENTRADA
113;19/02/2025;999999992551285;-1;1;AJUSTE CONTAGEM ENTRADA
326;22/01/2025;999999992537489;1;1;AJUSTE CONTAGEM SAIDA
318;26/02/2025;999999992537494;2;1;AJUSTE CONTAGEM SAIDA
333;13/01/2025;999999992537567;3;1;SA?DA DO ESTOQUE
062;19/02/2025;999999992558950;1;1;AJUSTE CONTAGEM ENTRADA
125;06/03/2025;999999992537587;1;1;AJUSTE CONTAGEM SAIDA
317;19/02/2025;999999992561099;1;1;AJUSTE CONTAGEM ENTRADA
004;20/01/2025;999999992537590;1;1;AJUSTE CONTAGEM SAIDA
122;19/02/2025;999999992564692;1;1;AJUSTE CONTAGEM ENTRADA
302;04/01/2025;999999992537604;2;1;AJUSTE CONTAGEM SAIDA
127;17/04/2025;999999992537640;4;1;AJUSTE CONTAGEM SAIDA
038;19/02/2025;999999992573454;0;1;AJUSTE CONTAGEM ENTRADA
212;05/03/2025;999999992537658;0;1;ENTRADA NO ESTOQUE
111;19/02/2025;999999992573776;2;1;AJUSTE CONTAGEM ENTRADA
226;08/02/2025;999999992537660;1;1;AJUSTE CONTAGEM SAIDA
019;19/02/2025;999999992575057;2;1;AJUSTE CONTAGEM ENTRADA
318;24/03/2025;999999992537681;0;1;ENTRADA NO ESTOQUE
318;27/02/2025;999999992537681;1;1;AJUSTE CONTAGEM SAIDA
212;24/02/2025;999999992537683;4;1;SA?DA DO ESTOQUE
333;07/05/2025;999999992537720;2;1;AJUSTE CONTAGEM SAIDA
006;19/02/2025;999999992575085;4;1;AJUSTE CONTAGEM ENTRADA
436;10/04/2025;999999992537720;1;1;AJUSTE CONTAGEM SAIDA
062;19/02/2025;999999992575153;-1;1;AJUSTE CONTAGEM ENTRADA
216;19/02/2025;999999992576947;-1;1;AJUSTE CONTAGEM ENTRADA
432;19/02/2025;999999992577400;0;1;AJUSTE CONTAGEM ENTRADA
333;27/03/2025;999999992537721;4;1;AJUSTE CONTAGEM SAIDA
318;10/01/2025;999999992537721;1;1;AJUSTE CONTAGEM SAIDA
355;23/01/2025;999999992537721;1;1;AJUSTE CONTAGEM SAIDA
062;19/02/2025;999999992577421;-1;1;AJUSTE CONTAGEM ENTRADA
359;13/05/2025;999999992537723;-1;1;ENTRADA NO ESTOQUE
318;26/02/2025;999999992537723;1;1;AJUSTE CONTAGEM SAIDA
367;19/02/2025;999999992577454;0;1;AJUSTE CONTAGEM ENTRADA
113;19/02/2025;999999992577686;-1;1;AJUSTE CONTAGEM ENTRADA
318;13/01/2025;999999992537723;-1;2;ENTRADA NO ESTOQUE
415;19/02/2025;999999992578509;-1;1;AJUSTE CONTAGEM ENTRADA
427;16/01/2025;999999992537723;1;1;AJUSTE CONTAGEM SAIDA
299;21/05/2025;999999992537765;1;1;SA?DA DO ESTOQUE
072;09/05/2025;999999992537784;0;1;ENTRADA NO ESTOQUE
006;19/02/2025;999999992578738;-1;1;AJUSTE CONTAGEM ENTRADA
001;26/05/2025;999999992537905;1;1;ENTRADA NO ESTOQUE
006;19/02/2025;999999992537905;0;1;ENTRADA NO ESTOQUE
302;11/06/2025;999999992537907;1;1;AJUSTE CONTAGEM SAIDA
299;16/05/2025;999999992537928;1;1;SA?DA DO ESTOQUE
001;17/03/2025;999999992537932;1;1;SA?DA DO ESTOQUE
026;05/03/2025;999999992537932;1;1;SA?DA DO ESTOQUE
201;26/03/2025;999999992537932;1;1;SA?DA DO ESTOQUE
211;10/01/2025;999999992537934;-1;1;ENTRADA NO ESTOQUE
225;06/02/2025;999999992537945;1;1;SA?DA DO ESTOQUE
362;02/04/2025;999999992537946;3;1;AJUSTE CONTAGEM SAIDA
122;19/02/2025;999999992578867;1;1;AJUSTE CONTAGEM ENTRADA
006;19/02/2025;999999992578975;-1;1;AJUSTE CONTAGEM ENTRADA
225;06/02/2025;999999992537946;3;2;SA?DA DO ESTOQUE
351;16/05/2025;999999992537947;3;1;ENTRADA NO ESTOQUE
006;19/02/2025;999999992578978;0;1;AJUSTE CONTAGEM ENTRADA
362;23/04/2025;999999992537947;3;1;AJUSTE CONTAGEM SAIDA
225;06/02/2025;999999992537947;8;3;SA?DA DO ESTOQUE
062;19/02/2025;999999992579208;-1;1;AJUSTE CONTAGEM ENTRADA
319;05/02/2025;999999992537947;1;1;AJUSTE CONTAGEM SAIDA
225;06/02/2025;999999992537948;4;2;SA?DA DO ESTOQUE
319;24/01/2025;999999992537948;2;1;AJUSTE CONTAGEM SAIDA
003;19/02/2025;999999992579597;-1;1;AJUSTE CONTAGEM ENTRADA
302;21/01/2025;999999992537949;1;1;AJUSTE CONTAGEM SAIDA
006;19/02/2025;999999992579598;0;1;AJUSTE CONTAGEM ENTRADA
075;19/02/2025;999999992579607;0;1;AJUSTE CONTAGEM ENTRADA
004;17/01/2025;999999992538057;1;1;AJUSTE CONTAGEM SAIDA
127;14/01/2025;999999992538063;1;1;ENTRADA NO ESTOQUE
006;19/02/2025;999999992581702;1;1;AJUSTE CONTAGEM ENTRADA
006;19/02/2025;999999992538070;1;1;ENTRADA NO ESTOQUE
119;03/01/2025;999999992538070;2;1;AJUSTE CONTAGEM SAIDA
032;19/03/2025;999999992538071;1;1;AJUSTE CONTAGEM SAIDA
113;19/02/2025;999999992582344;0;1;AJUSTE CONTAGEM ENTRADA
004;08/01/2025;999999992538071;2;1;AJUSTE CONTAGEM SAIDA
006;19/02/2025;999999992583500;2;1;AJUSTE CONTAGEM ENTRADA
106;19/02/2025;999999992584767;10;1;AJUSTE CONTAGEM ENTRADA
008;20/01/2025;999999992538071;1;1;AJUSTE CONTAGEM SAIDA
039;19/02/2025;999999992585733;0;1;AJUSTE CONTAGEM ENTRADA
105;19/02/2025;999999992586093;0;1;AJUSTE CONTAGEM ENTRADA
008;29/01/2025;999999992538071;-1;1;ENTRADA NO ESTOQUE
006;19/02/2025;999999992589207;0;1;AJUSTE CONTAGEM ENTRADA
039;05/03/2025;999999992538072;2;1;AJUSTE CONTAGEM SAIDA
049;26/02/2025;999999992538072;0;1;ENTRADA NO ESTOQUE
008;19/02/2025;999999992638061;1;1;AJUSTE CONTAGEM ENTRADA
111;19/02/2025;999999992615036;0;1;AJUSTE CONTAGEM ENTRADA
111;19/02/2025;999999992615040;2;1;AJUSTE CONTAGEM ENTRADA
049;07/01/2025;999999992538072;2;1;AJUSTE CONTAGEM SAIDA
299;23/05/2025;999999992538073;1;1;SA?DA DO ESTOQUE
209;19/02/2025;999999992624722;5;1;AJUSTE CONTAGEM ENTRADA
228;30/01/2025;999999992538074;1;1;AJUSTE CONTAGEM SAIDA
023;28/02/2025;999999992538076;1;1;AJUSTE CONTAGEM SAIDA
026;19/02/2025;999999992643899;0;1;AJUSTE CONTAGEM ENTRADA
010;05/02/2025;999999992538077;0;1;ENTRADA NO ESTOQUE
039;19/02/2025;999999992643300;4;1;AJUSTE CONTAGEM ENTRADA
023;17/01/2025;999999992538077;3;1;AJUSTE CONTAGEM SAIDA
003;29/01/2025;999999992538077;1;1;AJUSTE CONTAGEM SAIDA
106;03/03/2025;999999992538078;1;1;AJUSTE CONTAGEM SAIDA
209;06/01/2025;999999992538078;1;1;AJUSTE CONTAGEM SAIDA
039;19/02/2025;999999992643300;5;1;AJUSTE CONTAGEM ENTRADA
003;21/01/2025;999999992538078;3;3;AJUSTE CONTAGEM SAIDA
008;29/01/2025;999999992538078;-1;1;ENTRADA NO ESTOQUE
124;22/04/2025;999999992538082;0;1;ENTRADA NO ESTOQUE
003;15/04/2025;999999992538088;1;1;AJUSTE CONTAGEM SAIDA
299;25/04/2025;999999992538090;1;1;SA?DA DO ESTOQUE
061;15/01/2025;999999992538094;-1;1;ENTRADA NO ESTOQUE
299;25/04/2025;999999992538096;1;1;SA?DA DO ESTOQUE
026;29/05/2025;999999992538106;1;1;ENTRADA NO ESTOQUE
039;19/02/2025;999999992643310;3;1;AJUSTE CONTAGEM ENTRADA
225;23/05/2025;999999992538107;0;1;ENTRADA NO ESTOQUE
299;25/04/2025;999999992538107;3;3;SA?DA DO ESTOQUE
299;07/04/2025;999999992538107;5;2;SA?DA DO ESTOQUE
225;23/05/2025;999999992538108;0;1;ENTRADA NO ESTOQUE
006;19/02/2025;999999992622844;4;1;AJUSTE CONTAGEM ENTRADA
299;25/04/2025;999999992538110;1;1;SA?DA DO ESTOQUE
009;25/04/2025;999999992538110;1;1;AJUSTE CONTAGEM SAIDA
415;19/02/2025;999999992594130;1;1;AJUSTE CONTAGEM ENTRADA
122;19/02/2025;999999992592246;5;1;AJUSTE CONTAGEM ENTRADA
053;14/04/2025;999999992538120;2;1;AJUSTE CONTAGEM SAIDA
053;23/05/2025;999999992538121;1;1;AJUSTE CONTAGEM SAIDA
053;09/04/2025;999999992538121;1;1;AJUSTE CONTAGEM SAIDA
006;19/02/2025;999999992607707;1;1;AJUSTE CONTAGEM ENTRADA
125;10/06/2025;999999992538204;1;1;ENTRADA NO ESTOQUE
111;13/03/2025;999999992538205;4;1;AJUSTE CONTAGEM SAIDA
413;19/02/2025;999999992593582;0;1;AJUSTE CONTAGEM ENTRADA
067;13/01/2025;999999992538205;-1;1;ENTRADA NO ESTOQUE
102;31/03/2025;999999992538206;7;1;AJUSTE CONTAGEM SAIDA
009;18/03/2025;999999992538207;1;1;AJUSTE CONTAGEM SAIDA
006;19/02/2025;999999992612924;-1;1;AJUSTE CONTAGEM ENTRADA
075;19/02/2025;999999992612941;2;1;AJUSTE CONTAGEM ENTRADA
218;06/02/2025;999999992538216;3;1;AJUSTE CONTAGEM SAIDA
032;31/01/2025;999999992538217;-1;1;ENTRADA NO ESTOQUE
225;24/02/2025;999999992538238;-1;1;ENTRADA NO ESTOQUE
319;13/05/2025;999999992538250;1;1;AJUSTE CONTAGEM SAIDA
125;19/02/2025;999999992610920;3;1;AJUSTE CONTAGEM ENTRADA
001;17/03/2025;999999992538259;1;1;ENTRADA NO ESTOQUE
299;23/05/2025;999999992538270;1;1;SA?DA DO ESTOQUE
299;07/04/2025;999999992538282;1;1;SA?DA DO ESTOQUE
422;18/06/2025;999999992538284;1;1;AJUSTE CONTAGEM SAIDA
009;15/04/2025;999999992538297;0;1;ENTRADA NO ESTOQUE
026;21/03/2025;999999992538302;0;1;ENTRADA NO ESTOQUE
115;19/02/2025;999999992591761;2;1;AJUSTE CONTAGEM ENTRADA
020;20/04/2025;999999992538325;1;1;AJUSTE CONTAGEM SAIDA
122;20/04/2025;999999992538328;1;1;AJUSTE CONTAGEM SAIDA
020;19/02/2025;999999992591765;0;1;AJUSTE CONTAGEM ENTRADA
068;19/02/2025;999999992591765;0;1;AJUSTE CONTAGEM ENTRADA
117;19/02/2025;999999992591765;0;1;AJUSTE CONTAGEM ENTRADA
044;03/03/2025;999999992538337;2;1;AJUSTE CONTAGEM SAIDA
032;28/01/2025;999999992538337;2;1;AJUSTE CONTAGEM SAIDA
019;14/01/2025;999999992538380;2;1;ENTRADA NO ESTOQUE
299;16/05/2025;999999992538384;1;1;SA?DA DO ESTOQUE
006;18/03/2025;999999992538415;-1;1;ENTRADA NO ESTOQUE
006;19/02/2025;999999992538415;1;1;SA?DA DO ESTOQUE
061;13/01/2025;999999992538428;1;1;AJUSTE CONTAGEM SAIDA
028;19/02/2025;999999992603370;1;1;AJUSTE CONTAGEM ENTRADA
061;27/03/2025;999999992538429;6;1;SA?DA DO ESTOQUE
413;19/02/2025;999999992620099;0;1;AJUSTE CONTAGEM ENTRADA
019;17/03/2025;999999992538430;4;1;AJUSTE CONTAGEM SAIDA
413;19/02/2025;999999992613117;0;1;AJUSTE CONTAGEM ENTRADA
041;19/02/2025;999999992632729;1;1;AJUSTE CONTAGEM ENTRADA
124;19/02/2025;999999992608594;1;1;AJUSTE CONTAGEM ENTRADA
076;05/02/2025;999999992538431;2;1;AJUSTE CONTAGEM SAIDA
026;27/01/2025;999999992538439;1;1;ENTRADA NO ESTOQUE
062;19/02/2025;999999992590855;3;1;AJUSTE CONTAGEM ENTRADA
042;06/06/2025;999999992538530;0;1;ENTRADA NO ESTOQUE
502;17/02/2025;999999992538653;2;1;ENTRADA NO ESTOQUE
502;17/02/2025;999999992538665;7;1;ENTRADA NO ESTOQUE
502;17/02/2025;999999992538666;10;1;ENTRADA NO ESTOQUE
502;17/02/2025;999999992538667;13;1;ENTRADA NO ESTOQUE
502;17/02/2025;999999992538668;13;1;ENTRADA NO ESTOQUE
502;17/02/2025;999999992538686;4;1;ENTRADA NO ESTOQUE
228;07/05/2025;999999992538757;1;1;AJUSTE CONTAGEM SAIDA
006;19/02/2025;999999992628818;6;1;AJUSTE CONTAGEM ENTRADA
421;26/03/2025;999999992538798;6;1;AJUSTE CONTAGEM SAIDA
299;25/04/2025;999999992538830;1;1;SA?DA DO ESTOQUE
299;25/04/2025;999999992538832;2;2;SA?DA DO ESTOQUE
058;23/04/2025;999999992538833;-1;1;ENTRADA NO ESTOQUE
001;17/04/2025;999999992538838;0;1;ENTRADA NO ESTOQUE
299;25/04/2025;999999992538838;1;1;SA?DA DO ESTOQUE
